order_id,order_placed_at,order_delivered_at
1535065,22-03-2023 13.12,2023-03-22 13:27:49.676435
1535066,22-03-2023 13.14,2023-03-22 13:30:14.258995
1535067,22-03-2023 13.17,2023-03-22 13:32:25.485230
1535068,22-03-2023 13.20,2023-03-22 13:37:29.023483
1535069,22-03-2023 13.22,2023-03-22 13:38:28.697572
1535070,22-03-2023 13.23,2023-03-22 13:40:33.613199
1535071,22-03-2023 13.24,2023-03-22 13:39:33.109487
1535072,22-03-2023 13.28,2023-03-22 13:45:31.552469
1535073,22-03-2023 13.29,2023-03-22 13:52:20.709763
1535074,22-03-2023 13.32,2023-03-22 14:00:48.383158
1535075,22-03-2023 13.34,2023-03-22 13:49:39.288046
1535076,22-03-2023 13.34,2023-03-22 13:50:53.367352
1535077,22-03-2023 13.37,2023-03-22 13:56:28.015788
1535078,22-03-2023 13.42,2023-03-22 13:58:26.342561
1535079,22-03-2023 13.44,2023-03-22 13:59:50.038117
1535080,22-03-2023 13.47,2023-03-22 14:09:17.112994
1535081,22-03-2023 13.48,2023-03-22 14:04:51.248090
1535082,22-03-2023 13.51,2023-03-22 14:07:01.125083
1535083,22-03-2023 13.52,2023-03-22 14:07:59.583684
1535084,22-03-2023 13.54,2023-03-22 14:09:46.520261
1535085,22-03-2023 13.59,2023-03-22 14:14:58.256233
1535086,22-03-2023 14.03,2023-03-22 14:21:27.478432
1535087,22-03-2023 14.06,2023-03-22 14:21:51.053889
1535088,22-03-2023 14.06,2023-03-22 14:21:24.871512
1535089,22-03-2023 14.07,2023-03-22 14:25:59.337172
1535090,22-03-2023 14.08,2023-03-22 14:25:00.840809
1535091,22-03-2023 14.09,2023-03-22 14:25:02.010681
1535092,22-03-2023 14.12,2023-03-22 14:27:51.338147
1535093,22-03-2023 14.16,2023-03-22 14:32:16.345935
1535094,22-03-2023 14.19,2023-03-22 14:36:07.251771
1535095,22-03-2023 14.21,2023-03-22 14:55:22.409834
1535096,22-03-2023 14.27,2023-03-22 14:42:48.985335
1535097,22-03-2023 14.27,2023-03-22 14:47:42.350640
1535098,22-03-2023 14.31,2023-03-22 14:46:55.092105
1535099,22-03-2023 14.32,2023-03-22 14:47:31.699333
1535100,22-03-2023 14.33,2023-03-22 14:50:28.721901
1535101,22-03-2023 14.36,2023-03-22 14:51:53.512442
1535102,22-03-2023 14.37,2023-03-22 14:59:11.218178
1535103,22-03-2023 14.38,2023-03-22 14:57:44.303141
1535104,22-03-2023 14.43,2023-03-22 14:58:29.310793
1535105,22-03-2023 14.45,2023-03-22 15:00:25.373726
1535106,22-03-2023 14.46,2023-03-22 15:02:22.166285
1535107,22-03-2023 14.48,2023-03-22 15:07:00.489635
1535108,22-03-2023 14.48,2023-03-22 15:04:32.086929
1535109,22-03-2023 14.48,2023-03-22 15:04:51.424313
1535110,22-03-2023 14.49,2023-03-22 15:07:11.087063
1535111,22-03-2023 14.49,2023-03-22 15:04:57.465996
1535112,22-03-2023 14.52,2023-03-22 15:10:46.392320
1535113,22-03-2023 14.53,2023-03-22 15:32:44.808741
1535114,22-03-2023 14.57,2023-03-22 15:14:57.372925
1535115,22-03-2023 15.00,2023-03-22 15:15:45.698112
1535116,22-03-2023 15.03,2023-03-22 15:18:54.306387
1535117,22-03-2023 15.04,2023-03-22 15:19:49.212267
1535118,22-03-2023 15.04,2023-03-22 15:20:48.169202
1535119,22-03-2023 15.05,2023-03-22 15:21:52.540823
1535120,22-03-2023 15.06,2023-03-22 15:22:38.155099
1535121,22-03-2023 15.06,2023-03-22 15:24:25.505747
1535122,22-03-2023 15.13,2023-03-22 15:30:51.120559
1535123,22-03-2023 15.17,2023-03-22 15:33:19.137642
1535124,22-03-2023 15.20,2023-03-22 15:43:31.766092
1535125,22-03-2023 15.23,2023-03-22 15:39:12.465952
1535126,22-03-2023 15.23,2023-03-22 15:39:27.206703
1535127,22-03-2023 15.24,2023-03-22 15:40:40.734939
1535128,22-03-2023 15.24,2023-03-22 15:40:39.167441
1535129,22-03-2023 15.26,2023-03-22 15:44:04.280231
1535130,22-03-2023 15.31,2023-03-22 15:46:17.543364
1535131,22-03-2023 15.33,2023-03-22 15:49:18.271196
1535132,22-03-2023 15.37,2023-03-22 15:53:50.887623
1535133,22-03-2023 15.39,2023-03-22 15:59:20.247455
1535134,22-03-2023 15.40,2023-03-22 15:55:59.450903
1535135,22-03-2023 15.40,2023-03-22 16:02:52.486118
1535136,22-03-2023 15.46,2023-03-22 16:03:35.757453
1535137,22-03-2023 15.46,2023-03-22 16:02:33.358930
1535138,22-03-2023 15.46,2023-03-22 16:04:53.044886
1535139,22-03-2023 15.48,2023-03-22 16:05:45.605246
1535140,22-03-2023 15.50,2023-03-22 16:06:42.860425
1535141,22-03-2023 15.50,2023-03-22 16:07:43.231804
1535142,22-03-2023 15.55,2023-03-22 16:10:29.357523
1535143,22-03-2023 15.55,2023-03-22 16:15:37.949504
1535144,22-03-2023 15.55,2023-03-22 16:10:53.073448
1535145,22-03-2023 16.00,2023-03-22 16:15:21.398435
1535146,22-03-2023 16.01,2023-03-22 16:16:28.338665
1535147,22-03-2023 16.03,2023-03-22 16:19:32.894923
1535148,22-03-2023 16.05,2023-03-22 16:20:59.108171
1535149,22-03-2023 16.06,2023-03-22 16:22:11.840081
1535150,22-03-2023 16.10,2023-03-22 16:26:14.554864
1535151,22-03-2023 16.13,2023-03-22 16:30:21.505969
1535152,22-03-2023 16.14,2023-03-22 16:29:33.915727
1535153,22-03-2023 16.16,2023-03-22 16:31:35.225360
1535154,22-03-2023 16.23,2023-03-22 16:51:38.565302
1535155,22-03-2023 16.27,2023-03-22 16:42:56.850356
1535156,22-03-2023 16.29,2023-03-22 16:45:29.272798
1535157,22-03-2023 16.30,2023-03-22 16:45:54.145842
1535158,22-03-2023 16.33,2023-03-22 17:10:20.655441
1535159,22-03-2023 16.37,2023-03-22 16:53:02.518054
1535160,22-03-2023 16.40,2023-03-22 16:56:16.816528
1535161,22-03-2023 16.44,2023-03-22 16:59:58.041786
1535162,22-03-2023 16.46,2023-03-22 17:03:45.346181
1535163,22-03-2023 16.54,2023-03-22 17:11:15.466978
1535164,22-03-2023 16.59,2023-03-22 17:15:05.751996
1535165,22-03-2023 17.01,2023-03-22 17:16:52.504741
1535166,22-03-2023 17.03,2023-03-22 17:18:06.690563
1535167,22-03-2023 17.05,2023-03-22 17:21:07.451145
1535168,22-03-2023 17.10,2023-03-22 17:26:00.840939
1535169,22-03-2023 17.12,2023-03-22 17:27:54.144360
1535170,22-03-2023 17.13,2023-03-22 17:29:27.502738
1535171,22-03-2023 17.16,2023-03-22 17:39:45.468028
1535172,22-03-2023 17.18,2023-03-22 17:35:37.509504
1535173,22-03-2023 17.18,2023-03-22 17:33:36.338370
1535174,22-03-2023 17.18,2023-03-22 17:39:20.019351
1535175,22-03-2023 17.19,2023-03-22 17:34:38.574501
1535176,22-03-2023 17.22,2023-03-22 17:37:43.586507
1535177,22-03-2023 17.24,2023-03-22 17:43:23.520754
1535178,22-03-2023 17.29,2023-03-22 17:44:26.766072
1535179,22-03-2023 17.29,2023-03-22 17:52:13.062140
1535180,22-03-2023 17.31,2023-03-22 17:46:49.838552
1535181,22-03-2023 17.31,2023-03-22 17:47:24.429650
1535182,22-03-2023 17.32,2023-03-22 17:52:17.370935
1535183,22-03-2023 17.34,2023-03-22 17:58:30.230040
1535184,22-03-2023 17.35,2023-03-22 17:50:26.101430
1535185,22-03-2023 17.42,2023-03-22 17:59:33.171095
1535186,22-03-2023 17.43,2023-03-22 17:59:13.080713
1535187,22-03-2023 17.43,2023-03-22 17:59:47.021962
1535188,22-03-2023 17.45,2023-03-22 18:01:03.084986
1535189,22-03-2023 17.46,2023-03-22 18:02:29.712635
1535190,22-03-2023 17.52,2023-03-22 18:10:46.420798
1535191,22-03-2023 17.59,2023-03-22 18:14:28.007863
1535192,22-03-2023 18.01,2023-03-22 18:21:34.334800
1535193,22-03-2023 18.01,2023-03-22 18:17:01.388578
1535194,22-03-2023 18.03,2023-03-22 18:19:41.404586
1535195,22-03-2023 18.08,2023-03-22 18:24:41.574365
1535196,22-03-2023 18.10,2023-03-22 18:25:55.693441
1535197,22-03-2023 18.13,2023-03-22 18:28:38.644131
1535198,22-03-2023 18.16,2023-03-22 18:32:23.863949
1535199,22-03-2023 18.17,2023-03-22 18:33:14.293954
1535200,22-03-2023 18.18,2023-03-22 18:33:15.527056
1535201,22-03-2023 18.19,2023-03-22 18:36:32.358529
1535202,22-03-2023 18.22,2023-03-22 18:38:11.047341
1535203,22-03-2023 18.25,2023-03-22 18:40:29.443393
1535204,22-03-2023 18.26,2023-03-22 18:45:07.649196
1535205,22-03-2023 18.32,2023-03-22 19:32:09.042066
1535206,22-03-2023 18.34,2023-03-22 18:57:09.348354
1535207,22-03-2023 18.35,2023-03-22 18:50:56.838508
1535208,22-03-2023 18.37,2023-03-22 18:53:37.333993
1535209,22-03-2023 18.39,2023-03-22 18:56:09.751617
1535210,22-03-2023 18.41,2023-03-22 19:02:55.199543
1535211,22-03-2023 18.43,2023-03-22 18:59:27.265703
1535212,22-03-2023 18.45,2023-03-22 19:02:29.062741
1535213,22-03-2023 18.47,2023-03-22 19:04:00.027364
1535214,22-03-2023 18.47,2023-03-22 19:03:03.950889
1535215,22-03-2023 18.59,2023-03-22 19:14:53.347193
1535216,22-03-2023 19.00,2023-03-22 19:17:33.626883
1535217,22-03-2023 19.02,2023-03-22 19:17:46.645720
1535218,22-03-2023 19.06,2023-03-22 19:21:50.360802
1535219,22-03-2023 19.10,2023-03-22 19:29:56.727238
1535220,22-03-2023 19.16,2023-03-22 19:33:27.819156
1535221,22-03-2023 19.20,2023-03-22 19:37:42.294044
1535222,22-03-2023 19.23,2023-03-22 19:38:28.531015
1535223,22-03-2023 19.23,2023-03-22 19:42:50.907779
1535224,22-03-2023 19.26,2023-03-22 19:45:31.745754
1535225,22-03-2023 19.26,2023-03-22 19:42:17.721994
1535226,22-03-2023 19.28,2023-03-22 19:45:01.156259
1535227,22-03-2023 19.32,2023-03-22 19:52:58.369516
1535228,22-03-2023 19.33,2023-03-22 19:53:18.045831
1535229,22-03-2023 19.37,2023-03-22 19:58:16.766972
1535230,22-03-2023 19.40,2023-03-22 19:58:16.760708
1535231,22-03-2023 19.41,2023-03-22 19:58:33.615797
1535232,22-03-2023 19.45,2023-03-22 20:00:27.495593
1535233,22-03-2023 19.45,2023-03-22 20:07:29.571523
1535234,22-03-2023 19.47,2023-03-22 20:04:16.765314
1535235,22-03-2023 19.48,2023-03-22 20:04:02.986942
1535236,22-03-2023 19.49,2023-03-22 20:04:16.439065
1535237,22-03-2023 19.49,2023-03-22 20:05:39.369240
1535238,22-03-2023 19.49,2023-03-22 20:05:02.169477
1535239,22-03-2023 19.52,2023-03-22 20:16:03.201249
1535240,22-03-2023 19.53,2023-03-22 20:09:33.003271
1535241,22-03-2023 19.56,2023-03-22 20:11:40.041454
1535242,22-03-2023 19.56,2023-03-22 20:12:06.897554
1535243,22-03-2023 20.02,2023-03-22 20:18:29.266986
1535244,22-03-2023 20.02,2023-03-22 20:17:53.068657
1535245,22-03-2023 20.06,2023-03-22 20:23:22.882893
1535246,22-03-2023 20.10,2023-03-22 20:25:27.383321
1535247,22-03-2023 20.13,2023-03-22 20:29:05.870634
1535248,22-03-2023 20.15,2023-03-22 21:48:59.035604
1535249,22-03-2023 20.26,2023-03-22 20:42:15.109021
1535250,22-03-2023 20.26,2023-03-22 20:44:12.655653
1535251,22-03-2023 20.27,2023-03-22 20:42:58.251842
1535252,22-03-2023 20.29,2023-03-22 20:45:26.245298
1535253,22-03-2023 20.30,2023-03-22 20:46:26.897742
1535254,22-03-2023 20.30,2023-03-22 20:48:50.531884
1535255,22-03-2023 20.33,2023-03-22 20:51:24.874034
1535256,22-03-2023 20.34,2023-03-22 20:50:24.915345
1535257,22-03-2023 20.34,2023-03-22 20:50:02.937421
1535258,22-03-2023 20.38,2023-03-22 20:53:41.170416
1535259,22-03-2023 20.39,2023-03-22 20:55:06.428815
1535260,22-03-2023 20.51,2023-03-22 21:06:58.922141
1535261,22-03-2023 20.54,2023-03-22 21:11:08.253576
1535262,22-03-2023 20.57,2023-03-22 21:12:24.296377
1535263,22-03-2023 20.58,2023-03-22 21:14:09.869035
1535264,22-03-2023 21.08,2023-03-22 21:45:53.534376
1535265,22-03-2023 21.15,2023-03-22 21:30:37.664709
1535266,22-03-2023 21.15,2023-03-22 21:39:13.577193
1535267,22-03-2023 21.17,2023-03-22 21:32:34.080369
1535268,22-03-2023 21.23,2023-03-22 21:41:35.474555
1535269,22-03-2023 21.23,2023-03-22 21:59:36.937655
1535270,22-03-2023 21.26,2023-03-22 21:44:08.152258
1535271,22-03-2023 21.26,2023-03-22 21:45:28.314181
1535272,22-03-2023 21.27,2023-03-22 21:43:01.812521
1535273,22-03-2023 21.28,2023-03-22 21:43:24.463026
1535274,22-03-2023 21.29,2023-03-22 21:54:20.068833
1535275,22-03-2023 21.33,2023-03-22 22:09:56.934401
1535276,22-03-2023 21.36,2023-03-22 21:51:48.788465
1535277,22-03-2023 21.41,2023-03-22 21:56:27.308243
1535278,22-03-2023 21.45,2023-03-22 22:01:06.359256
1535279,22-03-2023 21.45,2023-03-22 22:00:32.953941
1535280,22-03-2023 21.45,2023-03-22 22:00:59.197029
1535281,22-03-2023 21.47,2023-03-22 22:04:31.000522
1535282,22-03-2023 21.48,2023-03-22 22:07:07.375796
1535283,22-03-2023 21.50,2023-03-22 22:06:00.860998
1535284,22-03-2023 21.52,2023-03-22 22:08:45.841220
1535285,22-03-2023 21.53,2023-03-22 22:09:31.422055
1535286,22-03-2023 21.54,2023-03-22 22:12:00.199589
1535287,22-03-2023 21.54,2023-03-22 22:09:58.158236
1535288,22-03-2023 21.58,2023-03-22 22:13:38.416961
1535289,22-03-2023 22.02,2023-03-22 22:20:09.158234
1535290,22-03-2023 22.04,2023-03-22 22:21:12.751951
1535291,22-03-2023 22.13,2023-03-22 22:29:03.655284
1535292,22-03-2023 22.15,2023-03-22 22:33:14.626787
1535293,22-03-2023 22.18,2023-03-22 22:42:48.705631
1535294,22-03-2023 22.18,2023-03-22 22:39:43.801410
1535295,22-03-2023 22.23,2023-03-22 22:38:20.446063
1535296,22-03-2023 22.25,2023-03-22 22:42:54.370110
1535297,22-03-2023 22.27,2023-03-22 22:42:30.565732
1535298,22-03-2023 22.27,2023-03-22 22:42:37.835960
1535299,22-03-2023 22.30,2023-03-22 23:58:02.225096
1535300,22-03-2023 22.34,2023-03-22 22:50:15.428330
1535301,22-03-2023 22.35,2023-03-22 22:52:11.992864
1535302,22-03-2023 22.35,2023-03-22 22:51:01.598874
1535303,22-03-2023 22.39,2023-03-22 22:56:14.373345
1535304,22-03-2023 22.41,2023-03-22 22:56:12.050614
1535305,22-03-2023 22.42,2023-03-22 22:57:42.724676
1535306,22-03-2023 22.48,2023-03-22 23:03:19.765017
1535307,22-03-2023 22.50,2023-03-22 23:06:26.815423
1535308,22-03-2023 22.53,2023-03-23 01:24:21.918241
1535309,22-03-2023 22.55,2023-03-22 23:12:09.811186
1535310,22-03-2023 22.58,2023-03-22 23:15:56.059506
1535311,22-03-2023 23.10,2023-03-22 23:25:39.941279
1535312,22-03-2023 23.14,2023-03-22 23:29:40.100777
1535313,22-03-2023 23.16,2023-03-22 23:31:50.718202
1535314,22-03-2023 23.18,2023-03-22 23:34:51.127403
1535315,22-03-2023 23.19,2023-03-22 23:35:33.279092
1535316,22-03-2023 23.19,2023-03-22 23:41:41.133047
1535317,22-03-2023 23.22,2023-03-22 23:39:46.575388
1535318,22-03-2023 23.23,2023-03-22 23:38:26.931196
1535319,22-03-2023 23.26,2023-03-22 23:42:07.302528
1535320,22-03-2023 23.28,2023-03-22 23:43:39.908894
1535321,22-03-2023 23.28,2023-03-22 23:44:10.718738
1535322,22-03-2023 23.30,2023-03-22 23:45:42.484787
1535323,22-03-2023 23.33,2023-03-22 23:51:51.628871
1535324,22-03-2023 23.34,2023-03-22 23:55:59.588581
1535325,22-03-2023 23.35,2023-03-22 23:52:41.182795
1535326,22-03-2023 23.37,2023-03-22 23:54:01.508329
1535327,22-03-2023 23.40,2023-03-22 23:55:24.236868
1535328,22-03-2023 23.44,2023-03-22 23:59:38.351416
1535329,22-03-2023 23.46,2023-03-23 00:01:35.469398
1535330,22-03-2023 23.49,2023-03-23 00:04:14.014954
1535331,22-03-2023 23.54,2023-03-23 00:13:20.854647
1535332,22-03-2023 23.54,2023-03-23 00:11:32.783212
1535333,23-03-2023 0.00,2023-03-23 00:16:28.468289
1535334,23-03-2023 0.01,2023-03-23 00:16:56.956921
1535335,23-03-2023 0.06,2023-03-23 00:24:36.607780
1535336,23-03-2023 0.07,2023-03-23 00:24:34.937050
1535337,23-03-2023 0.07,2023-03-23 00:23:04.060063
1535338,23-03-2023 0.10,2023-03-23 00:26:40.488390
1535339,23-03-2023 0.27,2023-03-23 00:46:00.456921
1535340,23-03-2023 0.32,2023-03-23 00:47:26.225587
1535341,23-03-2023 0.38,2023-03-23 00:53:40.828674
1535342,23-03-2023 0.39,2023-03-23 00:54:16.971526
1535343,23-03-2023 0.39,2023-03-23 00:56:03.656011
1535344,23-03-2023 0.41,2023-03-23 00:56:54.886812
1535345,23-03-2023 0.44,2023-03-23 01:04:19.076720
1535346,23-03-2023 0.47,2023-03-23 01:13:43.107847
1535347,23-03-2023 0.48,2023-03-23 01:03:16.669375
1535348,23-03-2023 0.48,2023-03-23 01:18:10.703478
1535349,23-03-2023 0.48,2023-03-23 01:08:32.148068
1535350,23-03-2023 0.50,2023-03-23 01:11:21.173285
1535351,23-03-2023 0.51,2023-03-23 01:06:35.614808
1535352,23-03-2023 0.52,2023-03-23 01:09:15.990501
1535353,23-03-2023 0.54,2023-03-23 01:09:25.462658
1535354,23-03-2023 0.57,2023-03-23 01:14:50.649975
1535355,23-03-2023 1.00,2023-03-23 01:15:37.749838
1535356,23-03-2023 1.01,2023-03-23 01:17:35.195569
1535357,23-03-2023 1.03,2023-03-23 01:18:49.188352
1535358,23-03-2023 1.06,2023-03-23 01:22:07.548410
1535359,23-03-2023 1.06,2023-03-23 01:21:57.856863
1535360,23-03-2023 1.07,2023-03-23 01:24:01.761526
1535361,23-03-2023 1.07,2023-03-23 01:28:47.546719
1535362,23-03-2023 1.13,2023-03-23 01:28:14.733937
1535363,23-03-2023 1.13,2023-03-23 01:29:42.782347
1535364,23-03-2023 1.15,2023-03-23 01:33:12.520913
1535365,23-03-2023 1.16,2023-03-23 01:31:12.742768
1535366,23-03-2023 1.21,2023-03-23 01:36:22.390483
1535367,23-03-2023 1.27,2023-03-23 01:42:35.217728
1535368,23-03-2023 1.28,2023-03-23 01:45:22.621232
1535369,23-03-2023 1.32,2023-03-23 01:48:12.968637
1535370,23-03-2023 1.34,2023-03-23 01:50:25.409778
1535371,23-03-2023 1.35,2023-03-23 01:51:12.877393
1535372,23-03-2023 1.40,2023-03-23 02:13:23.125330
1535373,23-03-2023 1.42,2023-03-23 01:57:35.291680
1535374,23-03-2023 1.42,2023-03-23 01:58:13.501754
1535375,23-03-2023 1.43,2023-03-23 02:07:36.404641
1535376,23-03-2023 1.50,2023-03-23 02:06:37.943145
1535377,23-03-2023 2.00,2023-03-23 02:15:16.474558
1535378,23-03-2023 2.00,2023-03-23 02:17:00.207191
1535379,23-03-2023 2.02,2023-03-23 02:18:00.992866
1535380,23-03-2023 2.11,2023-03-23 02:26:17.058723
1535381,23-03-2023 2.21,2023-03-23 02:42:52.716745
1535382,23-03-2023 2.21,2023-03-23 02:39:08.433050
1535383,23-03-2023 2.21,2023-03-23 02:45:35.261622
1535384,23-03-2023 2.22,2023-03-23 02:37:44.565334
1535385,23-03-2023 2.22,2023-03-23 02:40:22.601391
1535386,23-03-2023 2.27,2023-03-23 02:43:54.907700
1535387,23-03-2023 2.29,2023-03-23 03:25:21.288804
1535388,23-03-2023 2.34,2023-03-23 02:50:06.972351
1535389,23-03-2023 2.36,2023-03-23 02:51:20.471418
1535390,23-03-2023 2.38,2023-03-23 02:53:56.339251
1535391,23-03-2023 2.42,2023-03-23 03:49:52.412266
1535392,23-03-2023 2.42,2023-03-23 02:57:10.060529
1535393,23-03-2023 2.42,2023-03-23 03:01:27.134420
1535394,23-03-2023 2.43,2023-03-23 02:58:06.036103
1535395,23-03-2023 2.43,2023-03-23 03:13:08.414546
1535396,23-03-2023 2.43,2023-03-23 02:59:47.623488
1535397,23-03-2023 2.49,2023-03-23 03:20:15.749853
1535398,23-03-2023 2.52,2023-03-23 03:07:26.484273
1535399,23-03-2023 2.52,2023-03-23 03:08:33.537887
1535400,23-03-2023 3.04,2023-03-23 03:19:55.873079
1535401,23-03-2023 3.06,2023-03-23 03:21:21.243477
1535402,23-03-2023 3.06,2023-03-23 03:24:09.350555
1535403,23-03-2023 3.08,2023-03-23 03:25:44.283351
1535404,23-03-2023 3.09,2023-03-23 03:24:10.414679
1535405,23-03-2023 3.18,2023-03-23 03:41:37.310176
1535406,23-03-2023 3.19,2023-03-23 03:34:56.339378
1535407,23-03-2023 3.21,2023-03-23 03:37:00.694134
1535408,23-03-2023 3.26,2023-03-23 03:41:36.166868
1535409,23-03-2023 3.27,2023-03-23 03:43:37.146992
1535410,23-03-2023 3.36,2023-03-23 03:53:58.172229
1535411,23-03-2023 3.37,2023-03-23 03:52:25.920797
1535412,23-03-2023 3.37,2023-03-23 03:52:37.968262
1535413,23-03-2023 3.40,2023-03-23 04:00:23.055401
1535414,23-03-2023 3.42,2023-03-23 03:57:13.444141
1535415,23-03-2023 3.43,2023-03-23 03:59:47.987168
1535416,23-03-2023 3.44,2023-03-23 04:00:56.186201
1535417,23-03-2023 3.45,2023-03-23 04:01:13.995071
1535418,23-03-2023 3.46,2023-03-23 04:01:26.314223
1535419,23-03-2023 3.47,2023-03-23 04:03:55.011533
1535420,23-03-2023 3.47,2023-03-23 04:03:17.808015
1535421,23-03-2023 3.48,2023-03-23 04:04:06.078868
1535422,23-03-2023 3.49,2023-03-23 04:05:17.321390
1535423,23-03-2023 3.54,2023-03-23 04:09:33.007355
1535424,23-03-2023 3.54,2023-03-23 04:10:04.007427
1535425,23-03-2023 3.57,2023-03-23 04:12:19.362927
1535426,23-03-2023 3.57,2023-03-23 04:14:14.813000
1535427,23-03-2023 3.57,2023-03-23 04:13:02.917496
1535428,23-03-2023 3.58,2023-03-23 04:24:58.803147
1535429,23-03-2023 3.59,2023-03-23 04:15:34.381274
1535430,23-03-2023 4.03,2023-03-23 04:19:37.537597
1535431,23-03-2023 4.04,2023-03-23 04:21:16.695142
1535432,23-03-2023 4.10,2023-03-23 04:26:30.236900
1535433,23-03-2023 4.10,2023-03-23 04:26:29.366913
1535434,23-03-2023 4.10,2023-03-23 04:29:58.457325
1535435,23-03-2023 4.19,2023-03-23 04:35:07.003993
1535436,23-03-2023 4.22,2023-03-23 04:37:43.820134
1535437,23-03-2023 4.28,2023-03-23 05:09:10.829660
1535438,23-03-2023 4.28,2023-03-23 04:43:39.074072
1535439,23-03-2023 4.32,2023-03-23 04:50:00.068431
1535440,23-03-2023 4.33,2023-03-23 04:55:31.866339
1535441,23-03-2023 4.37,2023-03-23 06:05:59.505322
1535442,23-03-2023 4.43,2023-03-23 04:58:35.195509
1535443,23-03-2023 4.44,2023-03-23 05:01:01.722845
1535444,23-03-2023 4.50,2023-03-23 05:07:51.004676
1535445,23-03-2023 4.53,2023-03-23 05:08:31.029565
1535446,23-03-2023 4.54,2023-03-23 05:11:41.866625
1535447,23-03-2023 4.55,2023-03-23 05:12:02.670674
1535448,23-03-2023 4.57,2023-03-23 05:12:06.702968
1535449,23-03-2023 4.57,2023-03-23 05:12:22.724901
1535450,23-03-2023 4.57,2023-03-23 05:12:09.911331
1535451,23-03-2023 5.01,2023-03-23 05:17:38.910083
1535452,23-03-2023 5.03,2023-03-23 05:18:56.585703
1535453,23-03-2023 5.07,2023-03-23 05:24:08.100408
1535454,23-03-2023 5.15,2023-03-23 05:30:27.734534
1535455,23-03-2023 5.17,2023-03-23 05:33:14.792928
1535456,23-03-2023 5.18,2023-03-23 05:35:21.767680
1535457,23-03-2023 5.23,2023-03-23 05:38:48.209075
1535458,23-03-2023 5.25,2023-03-23 05:41:17.740612
1535459,23-03-2023 5.27,2023-03-23 05:43:01.219360
1535460,23-03-2023 5.30,2023-03-23 05:45:42.444105
1535461,23-03-2023 5.30,2023-03-23 05:46:03.396601
1535462,23-03-2023 5.30,2023-03-23 05:45:58.895636
1535463,23-03-2023 5.32,2023-03-23 05:49:56.939921
1535464,23-03-2023 5.33,2023-03-23 05:50:30.649700
1535465,23-03-2023 5.35,2023-03-23 05:51:54.733902
1535466,23-03-2023 5.36,2023-03-23 05:55:33.878836
1535467,23-03-2023 5.39,2023-03-23 05:59:32.608521
1535468,23-03-2023 5.43,2023-03-23 06:00:35.075074
1535469,23-03-2023 5.43,2023-03-23 05:59:17.706117
1535470,23-03-2023 5.44,2023-03-23 06:00:42.771162
